Step,AgentID,first_odor_concentration,olfactory_activation,first_odor_concentration_change,turner_activation,turner_activity,torque,orientation_to_center,centroid_x,centroid_y,bend,front_orientation,rear_orientation,dst_to_center,scaled_dst_to_center
4977,Larva_0,0.004666110719028407,6.0327053436252e-23,0.010574578503384802,-4.737403516259704,-4.361870716616719,-1.7883669938128548,-87.06223168795117,-44.435349545846776,-21.340261733159455,21.052419349012727,298.5906086536278,277.53818930461506,49.29408747609936,14.17772711520022
4978,Larva_0,0.00466710605105126,5.444204587302827e-23,0.0002133108455386591,3.5200828030904994,-0.3711805008535245,-0.15218400534994503,-87.2430447135821,-44.412866463218954,-21.38173156690571,18.691844913504944,298.4645618716077,279.77271695810276,49.29179599364311,14.177068050094904
4979,Larva_0,0.004663435952705404,4.8458794750803766e-23,-0.0007863756052918136,24.389591920262525,-1.1732971321960968,-0.48105182420039966,-87.61679854471765,-44.412866463218954,-21.38173156690571,17.60800658382619,298.09080804047215,280.4828014566459,49.29179599364311,14.177068050094904
4980,Larva_0,0.004650433421087332,4.172077503217534e-23,-0.0027881870256046396,17.997613098918745,-6.763313589161113,-2.7729585715560563,-89.5772879852729,-44.37947063277196,-21.449546521214707,15.735381380009906,296.21818283665584,280.4828014566459,49.29118034304741,14.176890979647085
4981,Larva_0,0.0045834723335940915,2.7874929198957343e-23,-0.014398891765573218,9.777956170773015,-1.5853731628080454,-0.6500029967512986,-91.53699622894794,-44.31543296287981,-21.590466089743938,12.997626713883875,294.4383341548674,281.44070744098354,49.29508925501482,14.178015242008534
4982,Larva_0,0.004512447126621418,1.4780734650863404e-23,-0.01549593884359269,23.337842708300506,-1.4005801629182102,-0.5742378667964662,-93.3860521526646,-44.25442425684645,-21.73579771410467,9.711247186584636,292.77215809683685,283.0609109102522,49.30414757982778,14.180620553596485
4983,Larva_0,0.00444059091854358,2.8171604829183084e-24,-0.015924000007428083,19.71889748478938,3.0910973841405758,1.267349927497636,-94.05609068345012,-44.20711516694278,-21.85145399463205,7.953378891795323,292.2469683597064,284.2935894679111,49.312828686487485,14.183117371522956
4984,Larva_0,0.0044089682692885985,-2.1068179534199678e-24,-0.007121270532470751,17.60600572713594,0.8463733996011389,0.34701309383646695,-94.28401042975395,-44.196934194804676,-21.876589017711115,6.956518918483524,292.05046931039107,285.0939503919075,49.31484704700739,14.183697882617418
4985,Larva_0,0.004399281173927808,-3.3140962094006594e-24,-0.002197134288370349,13.444307870374065,0.28270660223276733,0.1159097069154346,-94.44679106409558,-44.170950297911354,-21.94100450539294,6.722269829985283,291.96814547477993,285.2458756447947,49.32018378844739,14.18523281038857
4986,Larva_0,0.004388148098043218,-4.599560067288712e-24,-0.002530657951705653,-10.905032888484392,-18.65438316438073,-7.648297097396099,-99.00478896064044,-44.141341364999,-22.034780868306086,1.9010847278379057,287.5229819069829,285.62189717914504,49.33547998566184,14.189632228678073
4987,Larva_0,0.004225989969630354,-2.7513721931808706e-23,-0.036953658990036074,17.24797909369621,1.0659492136804256,0.4370391776089745,-102.33829720319204,-44.08646332927644,-22.247911791930225,-1.3332897657983132,284.4391641291214,285.77245389491975,49.38203952840693,14.203023459258585
4988,Larva_0,0.00407618564925956,-4.69600945454852e-23,-0.03544833789179518,36.217018154224604,-2.6473034181194035,-1.0853944014289554,-105.56174164982002,-44.034909298246035,-22.50120306650027,-4.031509898562514,281.5046350087909,285.5361449073534,49.4507570856568,14.222787670842465
4989,Larva_0,0.003914114465754268,-6.691312568319272e-23,-0.03976050098079603,17.033665409445934,1.323899434464236,0.5427987681303368,-107.61491548571007,-44.01011618620064,-22.647549870301347,-5.08155446958853,279.61537741330545,284.696931882894,49.495472942994155,14.235648629539766
4990,Larva_0,0.003813888285214037,-7.593741523396836e-23,-0.025606348873324858,28.309959561520735,0.17630390873860802,0.07228460258282929,-109.04001446063978,-44.003505796572576,-22.69319285011592,-5.848759661973935,278.2407450686726,284.0895047306465,49.510499130200145,14.239970388856067
4991,Larva_0,0.0037611684477323612,-7.674261714627026e-23,-0.013823120537133679,-4.849691446945869,2.0949657231889107,0.8589359465074533,-109.59172923113212,-44.00178448402815,-22.705918881698427,-6.169245882421145,277.7030311626628,283.87227704508393,49.51480374636589,14.24120846174591
4992,Larva_0,0.0037424510549332974,-7.206183519279151e-23,-0.004976483520792233,4.113114331559668,3.163335168109925,1.2969674189250693,-109.40499894152578,-43.98199933988219,-22.845916009856555,-5.764401010576723,278.0440744147118,283.8084754252885,49.5615994925791,14.254667628025937
4993,Larva_0,0.0037037171807138697,-7.101910000035484e-23,-0.010349867947736758,28.521312385728663,-1.310084602627874,-0.5371346870774283,-109.64084141196275,-43.958386134896024,-23.01407914538381,-5.158999531292107,277.9931229573672,283.15212248865924,49.61841946792148,14.271009914623436
4994,Larva_0,0.0036451995984305564,-7.323197217659052e-23,-0.01579968972469824,40.364565263226666,0.5774167920473294,0.23674088473940505,-109.7418771359674,-43.93256869483479,-23.195676362420826,-4.3551653015078715,278.09144259668443,282.44660789819227,49.68007642945557,14.288743391803768
4995,Larva_0,0.0035866116207281845,-7.528971874652199e-23,-0.016072639129993592,39.63812269358023,-0.4288887767643347,-0.1758443984733772,-109.88078602641457,-43.917997586619016,-23.29850634001981,-3.7381119669960716,278.06517327586624,281.8032852428623,49.71529854777317,14.29887380718408
4996,Larva_0,0.003551487571835652,-7.341942193286032e-23,-0.00979310073316533,44.50700602746696,0.4647951493739683,0.190566011243327,-109.86836119542457,-43.907822416344004,-23.369509099355557,-3.335292320380674,278.1553426592222,281.4906349796029,49.739630325225214,14.305871995376732
4997,Larva_0,0.0035301240485576305,-6.95185402362491e-23,-0.0060153732333010565,24.28513988473361,-0.8271061072162977,-0.33911350395868206,-109.99440335712373,-43.907822416344004,-23.369509099355557,-3.268673717472255,278.029300497523,281.29797421499524,49.739630325225214,14.305871995376732
4998,Larva_0,0.0035269690839105916,-6.307282480612751e-23,-0.0008937262837344157,21.25542007943677,17.026055427419355,6.980682725241935,-106.1868015868128,-43.889472920136555,-23.45632040004283,0.637084978759341,281.9350591937546,281.29797421499524,49.764292418529024,14.312965187417676
4999,Larva_0,0.0036022204828993817,-4.4803287669289995e-23,0.021335996204807584,29.393916946738933,1.8735428204265254,0.7681525563748753,-103.014836181698,-43.843036436431895,-23.626012640663397,3.9608812816518224,285.3043788986376,281.3434976169858,49.803617511814146,14.32427568062128
5000,Larva_0,0.003650468114761885,-3.288864279959654e-23,0.013393858619023048,26.113637895390028,-0.021992145189477563,-0.0090167795276858,-100.6743999946865,-43.794105296002115,-23.778182378930506,5.920841741507836,287.82552250355513,281.9046807620473,49.83297719304961,14.332719970191452
5001,Larva_0,0.0036869533755095707,-2.4107666303432153e-23,0.009994680024774204,16.354044993345703,0.973508604456349,0.3991385278271031,-98.74030400645381,-43.73875019341634,-23.93073271173008,7.277194441286202,289.9440380023104,282.66684356102417,49.85737895840842,14.339738287967474
5002,Larva_0,0.003717674866307562,-1.7163955787676003e-23,0.008332486925942012,10.001751528084075,2.19352946579172,0.8993470809746053,-96.71904798695476,-43.711894977221355,-23.99704521441825,8.429045811307805,292.04694731965054,283.61790150834275,49.865699047766924,14.342131271843202
5003,Larva_0,0.003766567895587453,-8.364573334752729e-24,0.013151507605734247,36.37462193449105,-5.726149516563776,-2.347721301791148,-96.54425138272097,-43.69341341723912,-24.04215860222949,8.173845759168536,292.27739540746546,284.10354964829696,49.871231850682506,14.343722589868054
5004,Larva_0,0.003766298372893632,-7.566268732182597e-24,-7.155657386038054e-05,12.6150213383168,-1.0049971620951421,-0.41204883645900825,-96.70039301089713,-43.66315721438151,-24.116252677881125,7.788108716671712,292.21257429453703,284.4244655778653,49.88050662484498,14.346390155571436
5005,Larva_0,0.0037531551347830296,-8.651681359777309e-24,-0.0034896964630300124,19.816084159520223,1.9640327830634077,0.805253441055997,-96.49807528832451,-43.59271678284137,-24.28527637168735,7.697446325889238,292.623877467319,284.92643114142976,49.900897837195835,14.352254977481337
5006,Larva_0,0.0037397208729428293,-9.657039325664592e-24,-0.0035794581779196475,26.478577758642775,-2.968128702137174,-1.2169327678762412,-97.1668635727483,-43.50014755741338,-24.511728474692745,6.1722477679370495,292.2337912646065,286.06154349666946,49.93082885686758,14.360863592650276
5007,Larva_0,0.003693156086338311,-1.513302958511205e-23,-0.012451406986392528,14.135739295386099,-2.1876367292053893,-0.8969310589742095,-98.16330327874738,-43.43937048753029,-24.66660372459505,4.148759460147991,291.4263317268384,287.2775722666904,49.95418148322644,14.367580162139461
5008,Larva_0,0.0036442142914553943,-2.0407058721515827e-23,-0.013252024484955221,17.92713412399015,-0.8103946325444815,-0.3322617993432374,-99.05581194879295,-43.40956386735569,-24.745778537726615,2.796204999467694,290.6296465075106,287.8334415080429,49.96742729611206,14.371389858801402
5009,Larva_0,0.003607901511627171,-2.3418868338835681e-23,-0.009964501789416214,2.9502158040031965,-0.839416283370773,-0.3441606761820169,-99.92890453899611,-43.386171998454365,-24.81062968151938,1.8104751619464066,289.83442191086704,288.0239467489206,49.979268360720894,14.37479552855559
5010,Larva_0,0.003573773914385657,-2.582528312015671e-23,-0.009459126622922177,25.93606479247814,-33.083906279601145,-13.564401574636468,-108.38870041618591,-43.36950597207849,-24.892796599532446,-6.658631881124414,281.4658318532763,288.12446373440076,50.00565338847045,14.382384262671858
5011,Larva_0,0.0033361442397010672,-5.628701645325133e-23,-0.06649264345683692,10.233415068699701,-6.178424297487981,-2.533153961970072,-116.34134855239458,-43.35514852309298,-25.112481036975545,-13.935643424916606,273.73924081178274,287.6748842366993,50.10295008571759,14.410368268328702
5012,Larva_0,0.0030781918232986316,-8.869935897720097e-23,-0.07732052269585,22.93461672992766,-4.2075636805433625,-1.7251011090227786,-123.30593964352289,-43.36533863018665,-25.304241749026275,-18.245994559220517,266.95818038968645,285.204174948907,50.20813923064589,14.44062226162958
5013,Larva_0,0.002862120771408984,-1.1401900171947913e-22,-0.07019414782867653,16.262979462121265,-3.2936485032797207,-1.3503958863446854,-129.2736223742288,-43.38481825536275,-25.428660897478707,-21.280734793679787,261.1017500844182,282.38248487809796,50.28776441729956,14.463523672846899
5014,Larva_0,0.0027033661271932915,-1.2936357454546088e-22,-0.05546748613879763,27.058648427051658,2.1222698416110144,0.8701306350605158,-133.19135290648669,-43.392220836952895,-25.461274570423907,-23.01243227265808,257.2117999820411,280.2242322546992,50.31064829549907,14.47010542325677
5015,Larva_0,0.0026277643843547745,-1.2977749084499956e-22,-0.027965780172369344,35.411364424895396,-1.1353164891358267,-0.4654797605456889,-136.45308240616387,-43.42098765718613,-25.561809042167386,-25.572332236288506,254.03211567756438,279.6044479138529,50.386389537589814,14.491889753116808
5016,Larva_0,0.0025318071379337856,-1.3405771460207705e-22,-0.03651668581563122,18.614020597941153,4.046713168058597,1.6591523989040247,-137.9093561304083,-43.43150774669338,-25.59538415205005,-24.848292807146365,252.60266051699818,277.45095332414456,50.41249403711446,14.499397803061314
5017,Larva_0,0.002495828833161503,-1.2730074969486266e-22,-0.01421052347677808,22.264729802602094,0.132316934028486,0.05424994295167925,-139.04447751305656,-43.47350373160467,-25.721382587111822,-25.180396106961403,251.56648091757467,276.74687702453605,50.51272165399944,14.528224785654125
5018,Larva_0,0.002417948003884202,-1.290245593969948e-22,-0.031204395206320432,13.169523338888004,4.407614790650805,1.80712206416683,-138.9810437393336,-43.557005438324246,-25.975792101362053,-22.22440359048921,251.829248325624,274.05365191611327,50.71444072497883,14.586242249587585
5019,Larva_0,0.0022953068663867345,-1.3938122041797448e-22,-0.05072116410297339,31.179027418226738,1.2575170880701594,0.5155820061087654,-138.61451150183777,-43.60961990413053,-26.140905872113905,-16.9360728464394,252.32521701939825,269.2612898658376,50.84433014601979,14.623600416884283
5020,Larva_0,0.0022230909004866645,-1.3972650083022757e-22,-0.03146244493824575,6.764907959291566,4.384115319932198,1.797487281172201,-137.328116167539,-43.65304191002192,-26.289686616287227,-13.1677394902508,253.7299923920976,266.8977318823484,50.95817589338066,14.65634418032429
5021,Larva_0,0.002172415137781224,-1.3599898071389663e-22,-0.02279518246165593,4.793934698664803,2.3792354010947596,0.9754865144488514,-135.7417621972466,-43.66221322336233,-26.324757259478627,-9.90940833808422,255.34479136558295,265.25419970366715,50.984131926834145,14.663809529175202
5022,Larva_0,0.002176023058404381,-1.2166011784917677e-22,0.0016607878302864988,31.540343809152347,22.532807103718188,9.238450912524456,-129.2374402734881,-43.66252976996573,-26.32696789315654,-3.1138578068747904,261.8510570856667,264.9649148925415,50.98554446468566,14.664215796482784
5023,Larva_0,0.002257388799344848,-9.302299563087364e-23,0.03739194795119964,5.172082798653561,-0.709019449608423,-0.29069797433945344,-124.58850346896918,-43.666728436628496,-26.396914034885295,1.6055055253293318,266.5648203568522,264.9593148315228,51.025290228703106,14.675647280968581
5024,Larva_0,0.002299333686803516,-7.561756897291457e-23,0.018581153353308736,15.83152424357135,2.2541395394288704,0.9241972111658368,-120.64705712279408,-43.6653287610082,-26.524331630530085,5.579451366410739,270.62936582543733,265.0499144590266,51.090127267929844,14.694295396719987
5025,Larva_0,0.0023197821126192584,-6.421632636273201e-23,0.008893196291213028,21.449130986186837,-0.27165426541340665,-0.11137824881949672,-117.84775643659202,-43.65361689681779,-26.709816940660353,7.990489441778088,273.6129585116559,265.62246906987787,51.176680130482495,14.719189312585778
5026,Larva_0,0.0023115584092692335,-5.930989599802236e-23,-0.003545032658579938,26.364860675276756,0.18043168588844627,0.07397699121426296,-115.62720807313212,-43.647701358675064,-26.76714183270072,9.073250525696755,275.89167981425175,266.818429288555,51.20157923138701,14.726350671606962
5027,Larva_0,0.0023322914079942788,-4.9583635188033415e-23,0.008969273128425808,30.60066573393687,-4.716897792154023,-1.9339280947831492,-115.16033344751105,-43.632926610129076,-26.897000876734676,9.251410756772392,276.4909311821924,267.23952042542,51.257008698596294,14.742293026977983
5028,Larva_0,0.0023064843443258275,-4.9260557741993106e-23,-0.011065111152060011,23.790856323122906,-2.924236999246561,-1.19893716969109,-115.55651249572227,-43.61597057026752,-27.051781093653695,8.038513664987784,276.2517737766872,268.21326011169936,51.323988047748216,14.761557303552534
5029,Larva_0,0.002260333551740257,-5.2632715554456424e-23,-0.020009150592808448,27.843036547247216,0.37372472903280274,0.1532271389034491,-115.85914923159123,-43.593580289358734,-27.25927694964491,6.937553169046092,276.15879229928925,269.2212391302432,51.41467127447387,14.787639174792478
5030,Larva_0,0.0022028539362378215,-5.781021266745176e-23,-0.025429705035427755,42.7846066284104,2.6576879097472834,1.089652042996386,-115.62596969824025,-43.55632600268231,-27.575824610132354,6.324985078148133,276.712226513083,270.3872414349349,51.55171808757416,14.827055916589064
5031,Larva_0,0.0021288859331641263,-6.567767926378902e-23,-0.0335782603907105,26.90158760754638,-2.2619660200259193,-0.9274060682106269,-115.96750908173118,-43.53054375333362,-27.798824612245273,4.584244118915962,276.59499734273754,272.01075322382155,51.64961654536523,14.855212997704191
5032,Larva_0,0.002070030164181571,-7.0234864363503e-23,-0.02764627642359347,7.1067019474666715,-1.9028450877714975,-0.7801664859863139,-116.61094311080629,-43.51907498577444,-27.906866471509023,3.219814398470437,276.05932189736393,272.8395074988935,51.69819226893812,14.869184112466662
5033,Larva_0,0.0020346083737934097,-7.002833515727144e-23,-0.017111726679676777,30.39739441680677,-0.5735758807453024,-0.23516611110557398,-117.18335409205267,-43.51562669802511,-27.942533207197606,2.401004642035752,275.52223743900515,273.1212327969694,51.714552390572,14.873889531553873
5034,Larva_0,0.0020177944362757116,-6.628477307861708e-23,-0.008263967520368296,8.87252311942342,-4.345136372108813,-1.7815059125646133,-118.72446502102463,-43.507012937557974,-28.062753438270267,0.9077110998194757,274.09823005186314,273.1905189520437,51.77237009531229,14.890518780257025
5035,Larva_0,0.001966244475099805,-6.963142535003523e-23,-0.025547677329834304,24.84211672288445,-1.0710998363345412,-0.43915093289716184,-120.11644603366679,-43.503357147405595,-28.13808229474412,-0.500179605860928,272.7784456403031,273.2786252461641,51.81017041393049,14.901390725142836
5036,Larva_0,0.001928319878313863,-7.01239373267231e-23,-0.0192878338712264,27.30417848458084,-0.012354309747677983,-0.005065266996547972,-121.23601654960657,-43.49917412944124,-28.27224725211358,-1.4624475210503194,271.7857991076207,273.248246628671,51.87965029400347,14.921374192331454
5037,Larva_0,0.0018790320336058242,-7.289288149436804e-23,-0.025559994097626833,13.865125363661576,1.8179583715488343,0.745362932335022,-121.57381300090145,-43.498612075519496,-28.294169805886554,-1.6215215816049253,271.4686365822029,273.09015816380787,51.89112927563701,14.924675721530868
5038,Larva_0,0.0018691007177681985,-6.760596789629485e-23,-0.005285336098590998,32.646916990898404,-4.146863594639778,-1.7002140738023088,-122.79725745490731,-43.498555352900425,-28.30681883505209,-2.804588881013834,270.2569323580949,273.06152123910874,51.89797982917834,14.926646044619698
5039,Larva_0,0.0018505753389671318,-6.456279678764485e-23,-0.009911386061199984,31.97548613374706,-3.1864920949149953,-1.306461758915148,-124.49745300195252,-43.4997212867747,-28.35453135263156,-4.432789929406129,268.6001619451064,273.0329518745125,51.92499591000895,14.934416279172154
5040,Larva_0,0.0018170390970558181,-6.483552007863319e-23,-0.018122062477084238,13.640047404932556,-3.955447021788911,-1.6217332789334535,-126.78983739462251,-43.5082827702888,-28.491729950754603,-6.433323780413862,266.42925189432293,272.86257567473683,52.00720474324818,14.958060786329122
5041,Larva_0,0.0017519790264245575,-7.151417000907627e-23,-0.03580554250961285,37.073122642609405,-1.5553834497355368,-0.6377072143915701,-128.91677643778007,-43.52349651034079,-28.647925565886688,-7.713546559067866,264.436834262524,272.15038082159185,52.10564640913911,14.986374102331656
5042,Larva_0,0.0016842770841703708,-7.842600345816296e-23,-0.03864312370927917,35.086472425382254,-1.0538949912151228,-0.4320969463982003,-130.86034757585503,-43.5545329877712,-28.890078947399257,-8.479223349099057,262.6962954618934,271.17551881099246,52.26503616539275,15.032217013415424
5043,Larva_0,0.0015952863577191258,-8.9619587056098e-23,-0.05283615581285394,24.087693055759924,2.473144327366366,1.01398917422021,-131.66609152775393,-43.568629833325794,-28.990044256144365,-7.535219212105152,261.9732267930769,269.508446005182,52.33209504239798,15.051504163406648
5044,Larva_0,0.0015594419918968329,-8.867193811938877e-23,-0.0224689226788987,11.77218223688994,0.17823535777412491,0.0730764966873912,-132.22560601062807,-43.57968709684923,-29.063802741031218,-7.421646954948381,261.4741795598267,268.89582651477514,52.382189313056216,15.065912035340006
5045,Larva_0,0.0015335994777463129,-8.565647873215284e-23,-0.01657164183393982,26.07033701844264,1.9314267836471442,0.791884981295329,-132.20397108255852,-43.590415793518844,-29.13606461882714,-6.8950533113319405,261.5550059837163,268.4500592950483,52.43123697305193,15.080018886174713
5046,Larva_0,0.0015137747663969904,-8.160990206940191e-23,-0.012926915819282654,16.210692504418063,12.618542497417378,5.173602423941125,-129.31882694456033,-43.606169281907775,-29.302136851107665,-3.4632299251886636,264.58117952003056,268.04440944521923,52.53677972129086,15.110374581150209
5047,Larva_0,0.0014973682540920105,-7.719988942090379e-23,-0.010838146248156792,-1.7222834588359106,-1.3944834818691363,-0.5717382275663458,-127.58209050196865,-43.62061516451759,-29.539947913819418,-1.0553245616677673,266.52382739249464,267.5791519541624,52.681748168432165,15.152069705030538
5048,Larva_0,0.0014559332789793977,-7.896109625555263e-23,-0.027671866956828543,17.058966498239542,0.8735654570275646,0.3581618373813015,-126.11185385070837,-43.62753650289834,-29.75851115591829,0.8095261268842426,268.18619548188127,267.37666935499703,52.810329742661516,15.189051715750393
5049,Larva_0,0.0014197495269123968,-7.949507202438335e-23,-0.02485261693610404,27.027175995705207,0.8452494460790254,0.3465522728924004,-124.84271161264527,-43.62880851750502,-29.956231351056818,2.1121693579795506,269.6313979817236,267.519228623744,52.92304535280597,15.221470434588149
5050,Larva_0,0.0013887530978696334,-7.887710085871018e-23,-0.021832322149226587,14.983870467290973,2.7280246818316196,1.118490119550964,-123.19623555549958,-43.62677349314495,-30.04221542236798,3.500239147677945,271.35579232041704,267.8555531727391,52.97008658579047,15.235000206586466
5051,Larva_0,0.0013863652627121473,-7.156101356736707e-23,-0.001719409419247432,31.667527720396222,-2.8733617504224247,-1.1780783176731942,-122.69993845719813,-43.62218222157899,-30.175462680390122,3.8754525896900702,271.9734473595415,268.0979947698515,53.04199590652919,15.255682417753622
5052,Larva_0,0.0013642929869817273,-6.964495552143803e-23,-0.015920967095814257,17.411263164821186,-8.808530488455377,-3.6114975002667045,-124.34626127702123,-43.621897736947716,-30.219904538987826,1.852656328254214,270.36676112549924,268.514104797245,53.06705750763143,15.26289051429603
5053,Larva_0,0.0013402035911078889,-6.843378471474626e-23,-0.017657054682317333,6.5614403109934205,-5.195908996440357,-2.1303226885405464,-126.87055194239582,-43.625988458524404,-30.333677186383756,-0.6396085860117073,267.94080418975415,268.5804127757658,53.13528809210544,15.282514665124507
5054,Larva_0,0.001294117728140839,-7.268299130847269e-23,-0.03438721047520293,37.17391088866208,1.4710942821712383,0.6031486556902077,-128.47512926184623,-43.63553685563059,-30.488331634363114,-2.054740217024524,266.46703140533225,268.5217716223567,53.23155495123172,15.310202473720041
5055,Larva_0,0.0012479123876465211,-7.68169118543258e-23,-0.035704124508592956,22.06072385139383,4.1010849675283305,1.6814448366866155,-128.77202843526837,-43.64739938267038,-30.67304600632657,-1.939914811629398,266.3254584116415,268.2653732232709,53.3472700723904,15.343483897413819
5056,Larva_0,0.0012069989355034288,-7.950067254684726e-23,-0.03278551647383865,12.889296712614868,-3.178654233049625,-1.303248235550346,-129.730870319825,-43.65755609776391,-30.801323650197432,-2.5033048580618105,265.47290258062975,267.9762074386916,53.429427687685504,15.367113673513321
5057,Larva_0,0.0011732059972854169,-8.031375986060564e-23,-0.027997488004342902,23.712340743412078,-0.6425235221324604,-0.2634346440743088,-130.57880774974302,-43.6641586897501,-30.872268529063334,-3.033796969416328,264.6829975529294,267.7167945223457,53.475748879415185,15.38043635072715
5058,Larva_0,0.0011523983153082316,-7.777812195363322e-23,-0.017735744639330565,10.473056178211047,-12.021625653776347,-4.928866518048302,-134.0253025904555,-43.6701903630203,-30.91153491749244,-6.275605810657172,261.26710823277716,267.54271404343433,53.50335052403528,15.388375002305683
5059,Larva_0,0.0011203264260010394,-7.85378688693402e-23,-0.027830559001306696,9.689082650867055,0.20331083094192604,0.08335744068618967,-136.67821078488942,-43.707341707659,-31.09837834820029,-8.58777206347529,258.75416650415326,267.3419385676286,53.64178273545614,15.428190205669175
5060,Larva_0,0.00106240232681552,-8.638632509041358e-23,-0.051702876805537076,6.83622345896643,-2.730048096360753,-1.1193197195079088,-139.35215433493656,-43.758441679652634,-31.306884980031707,-9.794855420587481,256.22959130519394,266.02444672578144,53.80448183362141,15.47498493367372
5061,Larva_0,0.0010012021398871996,-9.506761405472681e-23,-0.057605471471211776,13.966924139826919,0.8696814710178806,0.35656940311733104,-141.1426983097239,-43.79954552670557,-31.455524486434275,-9.78899130730332,254.5420794208803,264.33107072818365,53.92448617337601,15.509500001682747
5062,Larva_0,0.0009595638136313536,-9.793994698128403e-23,-0.04158833126399149,30.89933994133929,-3.683588867068366,-1.51027143549803,-143.3435270859876,-43.833644992711406,-31.5631032536989,-10.702485478224617,252.41283836479747,263.11532384302205,54.014978666576475,15.535527015068325
5063,Larva_0,0.0009255655067860225,-9.858680572920679e-23,-0.03543100142206133,28.887792646965586,-2.5204565145777384,-1.0333871709768727,-145.57743144109762,-43.86006817073134,-31.63660014234932,-11.916876652485366,250.22576629865324,262.1426429511386,54.079386539679774,15.55405169613422
5064,Larva_0,0.0008995530685705555,-9.692713989961571e-23,-0.028104372974954345,18.12627455157841,2.795556654030662,1.1461782281525714,-146.6455813228362,-43.91286869561917,-31.775923697504865,-12.148692825865863,249.244407466273,261.39310029213885,54.20377628826557,15.589828074228913
5065,Larva_0,0.0008647456859628471,-9.840994074244126e-23,-0.03869408467809404,8.426259776520839,0.019882773468013593,0.008151937121885573,-147.47201690970925,-43.975518532315824,-31.93509336891997,-11.42021172124632,248.51519725820987,259.9354089794562,54.34792009513969,15.631286019062523
5066,Larva_0,0.000827629873394505,-1.0084132471157573e-22,-0.04292107283196864,17.0438898622013,0.5897993122418586,0.241817718019162,-147.98013493192232,-44.04337507720977,-32.10396685732358,-10.253409166990586,248.10881035315472,258.3622195201453,54.502142858496065,15.67564282463031
5067,Larva_0,0.0007909419339507371,-1.0330536568860315e-22,-0.04432892120398353,23.180068879588546,0.39341179615479427,0.16129883642346565,-148.2850643952397,-44.107582020247584,-32.26207514330344,-8.961231065752017,247.89818772172458,256.85941878747656,54.647234918383795,15.71737350141113
5068,Larva_0,0.000758413561560748,-1.0449997091051924e-22,-0.04112611936948478,19.102629429048058,-0.3997781244108194,-0.16390903100843593,-148.59309441228834,-44.14774112595396,-32.35973988203791,-7.98005247016183,247.64785373484003,255.62790620500186,54.73733471550658,15.743287569449432
5069,Larva_0,0.0007384733286507607,-1.0134434529360994e-22,-0.02629203105091112,21.93489808918017,0.6820456241551405,0.27963870590360757,-148.65004966154467,-44.16933380144325,-32.41218422777943,-7.327487701615837,247.6217847047787,254.94927240639453,54.78576215476819,15.757216035395212
5070,Larva_0,0.000728304645184182,-9.499197454667629e-23,-0.013769872346178706,38.768963165716904,25.983654735786686,10.653298441672542,-142.65221448249315,-44.20820251407775,-32.54516966516984,-0.9070726377731972,253.70752188020668,254.61459451797987,54.89583989757695,15.788876063583306
5071,Larva_0,0.0007262463288925869,-8.62612581385697e-23,-0.002826174877787006,23.594911896748727,-2.71809315719519,-1.1144181944500278,-138.8597879906354,-44.24984703330331,-32.7351088024064,3.120085131411927,257.6334713430982,254.51338621168628,55.042132142351896,15.830951931738792
5072,Larva_0,0.0007110202130766814,-8.327896984693163e-23,-0.0209654978072288,19.536163575006825,-2.1402246170030774,-0.8774920929712617,-136.54461318058094,-44.2801803212934,-32.90845767612726,5.0726632185330445,260.07464120676235,255.0019779882293,55.169746745002534,15.867655826768246
5073,Larva_0,0.0006948830166582514,-8.099961424561116e-23,-0.02269583356653424,17.391667151862634,-4.94563382592071,-2.027709868627491,-135.95822964723175,-44.29841340490522,-33.02032508462474,5.0219652030237,260.7428556788704,255.7208904758467,55.25116558848495,15.891073120890763
5074,Larva_0,0.0006814021404031492,-7.801819324798702e-23,-0.01940020972153386,28.703651480833273,-3.4625730649442827,-1.419654956627156,-136.3529627555835,-44.317362750591194,-33.132714628925946,4.250415455757749,260.429701445218,256.1792859894602,55.33358311052458,15.914777650111542
5075,Larva_0,0.0006641825647325286,-7.681713266236225e-23,-0.02527079774130547,36.49333847095248,-2.712082681551208,-1.1119538994359952,-137.2668975600949,-44.32798943522024,-33.190370921219795,2.9875409645905817,259.5569610592005,256.56942009460994,55.376631978273565,15.927159157322915
5076,Larva_0,0.0006526992801967836,-7.360625558148249e-23,-0.017289349563654043,28.822291355213256,-6.716616124775776,-2.7538126111580676,-139.52780227717176,-44.33712595273326,-33.23099223694159,0.6135442797146492,257.32401807034114,256.71047379062645,55.40829886217592,15.936267033369388
5077,Larva_0,0.0006387583306452268,-7.171357982147003e-23,-0.02135891669338704,31.58983725545662,0.42565936012056715,0.17452033764943253,-141.24666994711964,-44.391902658483914,-33.44666317345502,-0.9818612210323068,255.7491850221963,256.7310462432286,55.581654339169,15.986126697531445
5078,Larva_0,0.0006024696757038204,-7.894064010011795e-23,-0.056811243314432075,29.619131127596624,0.7163313898956916,0.2936958698572335,-142.4500069848238,-44.47179112090923,-33.739418760506965,-1.8186008693791664,254.73649675664086,256.55509762602003,55.82193640316171,16.0552354630729
